Division,YEAR,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec
COASTAL ANDHRA PRADESH,1965,2.6,79.2,583.9,88.6
COASTAL ANDHRA PRADESH,1966,41.3,36.3,643.1,234
COASTAL ANDHRA PRADESH,1967,13.1,110.1,635.9,84
COASTAL ANDHRA PRADESH,1968,23.1,84.4,451.3,280
COASTAL ANDHRA PRADESH,1969,0.7,270.8,540,468.2
COASTAL ANDHRA PRADESH,1970,10.6,136,733.4,184.1
COASTAL ANDHRA PRADESH,1971,27.4,205.1,613.5,187.2
COASTAL ANDHRA PRADESH,1972,32.5,52.8,518.8,424.4
COASTAL ANDHRA PRADESH,1973,0.4,58.3,542.9,257.5
COASTAL ANDHRA PRADESH,1974,1.6,59.1,573.8,310.5
COASTAL ANDHRA PRADESH,1975,10.7,36.4,796.5,348.7
COASTAL ANDHRA PRADESH,1976,1.1,62.3,598.5,428.4
COASTAL ANDHRA PRADESH,1977,1.5,166.1,551.2,413.9
COASTAL ANDHRA PRADESH,1978,27.1,60.6,812.5,138.1
COASTAL ANDHRA PRADESH,1979,30.7,140.4,534.6,228.3
COASTAL ANDHRA PRADESH,1980,2.9,53.2,691.5,267.2
COASTAL ANDHRA PRADESH,1981,16,108.9,694.5,109.8
COASTAL ANDHRA PRADESH,1982,2.1,92.7,529.5,264.2
COASTAL ANDHRA PRADESH,1983,17.4,69.6,858.5,250.6
COASTAL ANDHRA PRADESH,1984,15.5,49.5,585.9,134.3
COASTAL ANDHRA PRADESH,1985,43.1,26.6,571.6,326.3
COASTAL ANDHRA PRADESH,1986,58.4,72.9,638.4,239.9
COASTAL ANDHRA PRADESH,1987,21.1,93.9,442.2,522.8
COASTAL ANDHRA PRADESH,1988,16.7,110.3,928.9,109
COASTAL ANDHRA PRADESH,1989,0.2,76.6,883,70.3
COASTAL ANDHRA PRADESH,1990,91.4,616.4,591.5,311.9
COASTAL ANDHRA PRADESH,1991,22.8,49,760.9,289.3
COASTAL ANDHRA PRADESH,1992,17.4,54.6,637.1,291.8
COASTAL ANDHRA PRADESH,1993,12,114.9,511.7,231.2
COASTAL ANDHRA PRADESH,1994,24.6,83,574.4,473.1
COASTAL ANDHRA PRADESH,1995,30.1,289.6,646.6,385.8
COASTAL ANDHRA PRADESH,1996,9.3,51.9,829.4,320.3
COASTAL ANDHRA PRADESH,1997,20.7,107.6,662.7,181
COASTAL ANDHRA PRADESH,1998,48.3,97.2,858,307.2
COASTAL ANDHRA PRADESH,1999,2.8,85.4,554.7,182.2
COASTAL ANDHRA PRADESH,2000,42.5,88.3,768.9,92.6
COASTAL ANDHRA PRADESH,2001,8.4,124.8,598.1,278
COASTAL ANDHRA PRADESH,2002,28,77.1,435,163
COASTAL ANDHRA PRADESH,2003,25.6,72.3,634.1,364.9
COASTAL ANDHRA PRADESH,2004,35.3,109.3,571.5,157.5
COASTAL ANDHRA PRADESH,2005,21.6,98,743.6,358.4
COASTAL ANDHRA PRADESH,2006,0,156.3,762.6,240.7
COASTAL ANDHRA PRADESH,2007,5.1,21.6,892.5,180
COASTAL ANDHRA PRADESH,2008,64.8,147.1,771.4,124.2
COASTAL ANDHRA PRADESH,2009,0,65.1,528.8,196.5
COASTAL ANDHRA PRADESH,2010,24.1,181.2,954,553.1
COASTAL ANDHRA PRADESH,2011,17.9,131.2,628.4,84.4
COASTAL ANDHRA PRADESH,2012,37.6,66.1,785,429.7
COASTAL ANDHRA PRADESH,2013,31.7,76.4,545,467.4
COASTAL ANDHRA PRADESH,2014,1.5,128,519.7,225.7
COASTAL ANDHRA PRADESH,2015,2.5,71.9,793.6,142.8
TELANGANA,1901,48.7,75,616.4,87.7
TELANGANA,1902,0,18.2,532,80.2
TELANGANA,1903,17.5,50.5,1042.9,172.4
TELANGANA,1904,0,26.3,456,44.4
TELANGANA,1905,4.3,72.6,628.4,19.6
TELANGANA,1906,23.7,16.5,744.8,70.2
TELANGANA,1907,4.3,72.3,758.1,8.9
TELANGANA,1908,38.3,12,931.8,0.8
TELANGANA,1909,6.3,29.1,729.2,4.8
TELANGANA,1910,0,29.2,799.9,146.8
TELANGANA,1911,0,16.4,606.7,39
TELANGANA,1912,37.5,26.9,638.1,41.3
TELANGANA,1913,13.4,42.6,631.3,44.9
TELANGANA,1914,0,76.8,978.1,28.5
TELANGANA,1915,24,123.3,729,145.7
TELANGANA,1916,4.1,32,878.4,248.1
TELANGANA,1917,65.5,119.9,907.3,113.4
TELANGANA,1918,20.2,96.4,390.3,47.8
TELANGANA,1919,44.8,89.9,543.4,216.6
TELANGANA,1920,7.4,57.6,347.1,24.9
TELANGANA,1921,7.1,11,899.4,85.9
TELANGANA,1922,55.3,56.7,581.9,73.7
TELANGANA,1923,8.3,52,680.9,45
TELANGANA,1924,37,43.8,695.9,167.7
TELANGANA,1925,0,147.6,821.6,198.7
TELANGANA,1926,48.1,96.8,577.6,41
TELANGANA,1927,20.7,20.8,815.1,148.9
TELANGANA,1928,15.8,79.7,799.4,111.5
TELANGANA,1929,70,24.4,635.6,60.3
TELANGANA,1930,14.7,20.6,676.2,124.3
TELANGANA,1931,5.4,43.3,1000,134.5
TELANGANA,1932,40.3,44.6,772,92.9
TELANGANA,1933,30.3,104.2,1064.3,197.4
TELANGANA,1934,0.1,19.6,851.1,57.1
TELANGANA,1935,19.6,46.3,786,46.6
TELANGANA,1936,81.7,97.4,818.2,159.7
TELANGANA,1937,33.2,137.3,619.6,76
TELANGANA,1938,41.3,58.6,1016.2,59.2
TELANGANA,1939,0,41.7,556.3,142.1
TELANGANA,1940,0.5,136.4,850.6,95.1
TELANGANA,1941,19.9,27.2,496.7,50.7
TELANGANA,1942,23,62.7,794.7,26.4
TELANGANA,1943,15.8,62.9,755.3,65.2
TELANGANA,1944,13.7,103.4,688.7,154.7
TELANGANA,1945,4.3,50.3,874,98.9
TELANGANA,1946,15.9,41.3,673.9,91.8
TELANGANA,1947,31.4,15.9,897,61.1
TELANGANA,1948,8.3,40.1,718.6,148
TELANGANA,1949,0.6,84.1,859.2,94.8
TELANGANA,1950,34.7,25.9,673.7,26.9
TELANGANA,1951,0,107.3,728.3,65.1
TELANGANA,1952,16.9,45.6,571.9,95.3
TELANGANA,1953,5.1,30.5,1058.9,177.5
TELANGANA,1954,0,31.9,851.2,45.4
TELANGANA,1955,1,40.5,1040,121.7
TELANGANA,1956,2.2,60.6,904.1,153.5
TELANGANA,1957,7.7,75.8,824.1,75.6
TELANGANA,1958,7.1,48.8,967.3,90.8
TELANGANA,1959,1.4,20.3,1128,74.5
TELANGANA,1960,0.7,58.8,707.1,72.8
TELANGANA,1961,6.9,60.6,864.1,215
TELANGANA,1962,25.3,69.4,908.7,135.4
TELANGANA,1963,0.3,48.5,870.1,91.2
TELANGANA,1964,0.2,8.3,830.1,48.9
TELANGANA,1965,3.5,13.9,761.3,0.1
TELANGANA,1966,19.8,13.2,831.9,106.1
TELANGANA,1967,0.3,72.3,810.6,58.8
TELANGANA,1968,31.5,58.5,560,98.7
TELANGANA,1969,2.2,64.3,833.9,146.7
TELANGANA,1970,7.6,72.8,863,26.8
TELANGANA,1971,14.8,51,495.4,167.9
TELANGANA,1972,14.6,24.9,511.9,119.4
TELANGANA,1973,0,13.7,800.4,228.4
TELANGANA,1974,0,41.7,521,267.6
TELANGANA,1975,23.4,32.6,949.2,210.6
TELANGANA,1976,0.2,37.3,958,40.1
TELANGANA,1977,0,52.6,661.5,94.5
TELANGANA,1978,49.8,49.5,1130.8,81.7
TELANGANA,1979,32.7,62.5,634,62.5
TELANGANA,1980,0,29.1,869.9,23.6
TELANGANA,1981,10.3,77.9,1010,45.3
TELANGANA,1982,5.8,63.6,747.8,116.1
TELANGANA,1983,4.2,43.9,1255.4,194
TELANGANA,1984,15.5,19.7,614.4,93.3
TELANGANA,1985,5.7,33.9,636.1,110.3
TELANGANA,1986,89.7,32.5,822.8,62.3
TELANGANA,1987,16.2,58.3,689.8,212.5
TELANGANA,1988,6.5,31.1,1447.2,60.1
TELANGANA,1989,0,45.9,1087.6,27.4
TELANGANA,1990,8.3,196.1,1028.6,192.7
TELANGANA,1991,25.8,65,686.2,72.2
TELANGANA,1992,4.8,33.9,731.8,93.1
TELANGANA,1993,7,55.3,709,114.2
TELANGANA,1994,21.1,41.8,733.6,179.2
TELANGANA,1995,99.3,73.6,767.9,345.3
TELANGANA,1996,7.9,49.4,836.1,93.4
TELANGANA,1997,23.5,84.9,565.9,181.7
TELANGANA,1998,27.3,58.5,913.2,93.9
TELANGANA,1999,9.3,81.2,715.4,58
TELANGANA,2000,17.5,66.1,965.3,29.1
TELANGANA,2001,8.5,66.4,694.3,153.1
TELANGANA,2002,28.9,47.3,609,80.1
TELANGANA,2003,10.7,43.8,794.5,114.2
TELANGANA,2004,52.2,69.8,509.1,35.9
TELANGANA,2005,57.5,58.2,888.5,158.8
TELANGANA,2006,0,127.5,862.7,62.8
TELANGANA,2007,0,9.4,780.2,53.8
TELANGANA,2008,18.8,129.3,854.8,32.5
TELANGANA,2009,0,19.8,546.2,100.3
TELANGANA,2010,15.5,32,1080.4,148.5
TELANGANA,2011,11.9,37.4,685.6,18.1
TELANGANA,2012,6.7,22.6,857,122.3
TELANGANA,2013,31.4,33,1059.2,225
TELANGANA,2014,3.1,141.9,560.2,41
TELANGANA,2015,17.5,132,690.1,17.6
RAYALSEEMA,1901,57.2,51,295.6,310.1
RAYALSEEMA,1902,10.1,49.6,444.9,313.8
RAYALSEEMA,1903,30.1,84.1,555.3,468.7
RAYALSEEMA,1904,14.8,67.6,219,132
RAYALSEEMA,1905,13.3,79.6,372.9,237.6
RAYALSEEMA,1906,122.4,18.5,496.8,274.9
RAYALSEEMA,1907,1.1,97.7,283,258.7
RAYALSEEMA,1908,10,51.4,369.3,186.4
RAYALSEEMA,1909,89.2,147.6,591.4,42.4
RAYALSEEMA,1910,2.7,47,597.9,353.5
RAYALSEEMA,1911,0,86.7,282.6,221.2
RAYALSEEMA,1912,5.3,30.5,328,381.8
RAYALSEEMA,1913,0.4,64.4,289.3,262.2
RAYALSEEMA,1914,3.6,77.9,439.6,157.1
RAYALSEEMA,1915,49.7,139.5,438.2,295.6
RAYALSEEMA,1916,1.3,40.8,601.2,403.7
RAYALSEEMA,1917,40.1,75.6,506.6,310.8
RAYALSEEMA,1918,63.2,90,253.8,238.7
RAYALSEEMA,1919,24.8,88.4,494.9,282.3
RAYALSEEMA,1920,80.7,39.4,308.3,246.4
RAYALSEEMA,1921,43.2,49.8,416.6,234
RAYALSEEMA,1922,36.9,64,233.1,436.3
RAYALSEEMA,1923,31.6,59.3,291.5,133.6
RAYALSEEMA,1924,9.8,50.9,417.7,205.9
RAYALSEEMA,1925,0,150.1,361.1,354.3
RAYALSEEMA,1926,57.4,80.9,411.2,133.2
RAYALSEEMA,1927,4.8,31,434.2,212.1
RAYALSEEMA,1928,40,56.9,344.6,269.8
RAYALSEEMA,1929,21.3,66.7,314.6,294.1
RAYALSEEMA,1930,49.5,185.5,314.1,446.4
RAYALSEEMA,1931,0.2,64.9,362.3,291.8
RAYALSEEMA,1932,17.2,62.9,338.3,217.4
RAYALSEEMA,1933,1.7,71.9,336.2,268.4
RAYALSEEMA,1934,21.5,52.4,307.5,230.1
RAYALSEEMA,1935,9,42.2,512.3,218.7
RAYALSEEMA,1936,32.1,73.7,362.2,227.6
RAYALSEEMA,1937,9.5,125.6,334.8,305.5
RAYALSEEMA,1938,6.7,61.3,572.2,34.2
RAYALSEEMA,1939,17.4,101.4,337.2,342.2
RAYALSEEMA,1940,0.4,160.3,390.1,353.8
RAYALSEEMA,1941,12.9,45.8,291.4,303.3
RAYALSEEMA,1942,0.7,43.3,324.8,168
RAYALSEEMA,1943,23.7,266.8,333.9,412.1
RAYALSEEMA,1944,10.6,118,452,336.8
RAYALSEEMA,1945,0,59.2,408.8,136.1
RAYALSEEMA,1946,5.8,61.4,342.2,544.3
RAYALSEEMA,1947,24.6,31.4,452,116.3
RAYALSEEMA,1948,5.3,73.6,299.7,230.3
RAYALSEEMA,1949,0,78,597.3,151.2
RAYALSEEMA,1950,6.1,42.4,319.8,142.6
RAYALSEEMA,1951,0.1,140.4,284,113.9
RAYALSEEMA,1952,4.3,196.9,249.8,250.2
RAYALSEEMA,1953,1.7,59,389.5,345.4
RAYALSEEMA,1954,13.4,56.1,411.4,304.5
RAYALSEEMA,1955,16.2,154.3,451.7,194.1
RAYALSEEMA,1956,3.7,115.6,475.6,336
RAYALSEEMA,1957,1.4,63.7,358.5,148.2
RAYALSEEMA,1958,8.8,79.3,409.5,310.7
RAYALSEEMA,1959,5.4,58.4,417.5,154.4
RAYALSEEMA,1960,0.5,53.1,396.5,294
RAYALSEEMA,1961,10.4,44.9,387.7,208.5
RAYALSEEMA,1962,5.9,127.7,352.5,330.3
RAYALSEEMA,1963,7.4,74.6,404.4,222.7
RAYALSEEMA,1964,0,13.9,584.5,193.1
RAYALSEEMA,1965,1.2,61.2,403.9,129.7
RAYALSEEMA,1966,6.3,54.9,464.2,378.7
RAYALSEEMA,1967,16.8,93.4,379.9,247.6
RAYALSEEMA,1968,2.6,70.1,287,264.2
RAYALSEEMA,1969,0,61.2,355.3,425.9
RAYALSEEMA,1970,14.3,91.9,497.6,172.6
RAYALSEEMA,1971,8.3,99.8,285,227.9
RAYALSEEMA,1972,3.9,103,300.4,418.7
RAYALSEEMA,1973,0,31.8,423.6,234
RAYALSEEMA,1974,0,69.6,435.3,223.6
RAYALSEEMA,1975,0.9,55.5,513.4,471.8
RAYALSEEMA,1976,0.9,26.3,444.5,345.3
RAYALSEEMA,1977,0.8,95.2,377.4,393.2
RAYALSEEMA,1978,9.1,64.1,481.3,314.8
RAYALSEEMA,1979,22.6,103.6,356.8,330.4
RAYALSEEMA,1980,0,37.7,311.1,224.8
RAYALSEEMA,1981,7.9,70.3,487.1,219.9
RAYALSEEMA,1982,0.9,49.2,287.2,258.2
RAYALSEEMA,1983,1,63.2,630.3,248.6
RAYALSEEMA,1984,87.5,51,340,254.7
RAYALSEEMA,1985,17.7,29.8,336.4,301.9
RAYALSEEMA,1986,83.3,26.2,276.3,195.2
RAYALSEEMA,1987,5.1,48.5,328.3,387.6
RAYALSEEMA,1988,1.1,99.9,606.5,134.8
RAYALSEEMA,1989,0,51.5,469.1,173
RAYALSEEMA,1990,7.6,163.8,396,363.3
RAYALSEEMA,1991,11.5,64.9,468.9,422.3
RAYALSEEMA,1992,7.7,58.6,293.2,236.6
RAYALSEEMA,1993,6.7,77.6,403.2,399.6
RAYALSEEMA,1994,18.6,71,271.6,329.3
RAYALSEEMA,1995,32.9,159.6,501.6,180.1
RAYALSEEMA,1996,0.9,71.9,736.8,468.1
RAYALSEEMA,1997,17.9,86.6,402.5,327.9
RAYALSEEMA,1998,3.3,66,546.1,332.6
RAYALSEEMA,1999,5.8,80.4,268.8,182.1
RAYALSEEMA,2000,34.3,96.1,531.8,209.1
RAYALSEEMA,2001,7.7,99.2,385.4,432.3
RAYALSEEMA,2002,28.8,80.2,281.6,224.6
RAYALSEEMA,2003,1.3,45.2,482.2,196.8
RAYALSEEMA,2004,14.5,197.7,339.5,190.1
RAYALSEEMA,2005,14.9,101.6,418.6,531.2
RAYALSEEMA,2006,0.2,105.2,345.7,187
RAYALSEEMA,2007,0.5,21.2,665,294
RAYALSEEMA,2008,25.1,109.1,339.8,323.9
RAYALSEEMA,2009,0.5,61.1,386.4,240.3
RAYALSEEMA,2010,5.5,79,573.8,305.2
RAYALSEEMA,2011,12.8,67.6,408.2,249.4
RAYALSEEMA,2012,2.7,74,376.2,262.1
RAYALSEEMA,2013,31.9,77.3,443,210.5
RAYALSEEMA,2014,0.9,64.2,331.5,155.2
RAYALSEEMA,2015,1.9,126.4,376,542.8
TAMIL NADU,1901,63.6,131.6,350.1,415
TAMIL NADU,1902,77,131.7,306.7,622.9
TAMIL NADU,1903,27.1,148.4,456.5,531.9
TAMIL NADU,1904,35.3,142.1,249.9,235.8
TAMIL NADU,1905,14,165.7,264.1,377.2
TAMIL NADU,1906,65.4,65.1,380,479.6
TAMIL NADU,1907,9.6,160.5,291.9,423.6
TAMIL NADU,1908,53.7,119.8,274.3,317.2
TAMIL NADU,1909,127.7,193.8,379.7,253.6
TAMIL NADU,1910,30.4,93.8,394.2,425.3
TAMIL NADU,1911,3.9,108.9,270.3,431.9
TAMIL NADU,1912,8.7,85.6,282.4,527.5
TAMIL NADU,1913,6.1,92.2,275.4,505.1
TAMIL NADU,1914,7.6,97.3,306.1,542.3
TAMIL NADU,1915,53.2,133,399.9,402.3
TAMIL NADU,1916,3.3,83.3,423.4,387.5
TAMIL NADU,1917,53.4,121.7,436.7,336.5
TAMIL NADU,1918,86.3,117.6,182.5,485.3
TAMIL NADU,1919,23.7,129.7,352,523.2
TAMIL NADU,1920,139,130.5,315.7,569
TAMIL NADU,1921,141.3,113.5,356.1,368.6
TAMIL NADU,1922,60.1,137.5,256.7,626.2
TAMIL NADU,1923,138.5,107.5,213.8,374.3
TAMIL NADU,1924,30.4,136.9,426.7,301.2
TAMIL NADU,1925,22.1,172.2,258.3,560.8
TAMIL NADU,1926,90.2,125.5,303.2,296.7
TAMIL NADU,1927,39.6,141.6,357.8,291
TAMIL NADU,1928,75.9,131.9,271.5,491.6
TAMIL NADU,1929,49.6,167.4,317.9,442.8
TAMIL NADU,1930,113.9,221.4,268.7,671.4
TAMIL NADU,1931,22.7,113,304.4,599.5
TAMIL NADU,1932,32.6,179.8,324.6,572.8
TAMIL NADU,1933,7.7,199.1,372,432.2
TAMIL NADU,1934,99.9,95.9,225.5,418.4
TAMIL NADU,1935,40,96.9,330.6,426.3
TAMIL NADU,1936,53,165.3,323.2,402.9
TAMIL NADU,1937,27.4,182.7,317.2,492.8
TAMIL NADU,1938,53.3,133.7,417.5,178.6
TAMIL NADU,1939,36.1,218.1,283,518.6
TAMIL NADU,1940,1.6,226.9,334.8,615.2
TAMIL NADU,1941,36.1,130.9,367.8,472.1
TAMIL NADU,1942,1.1,145.8,338.9,361.4
TAMIL NADU,1943,130.5,287.3,298.4,471.1
TAMIL NADU,1944,53,162.3,403.9,608.5
TAMIL NADU,1945,10.1,117.9,265.7,390.3
TAMIL NADU,1946,20.8,168.4,344.7,760.2
TAMIL NADU,1947,74.3,188.2,420.7,256.4
TAMIL NADU,1948,61.6,118.4,318.4,408.3
TAMIL NADU,1949,11.6,161.2,419.7,248.1
TAMIL NADU,1950,70.4,83.1,298.1,296
TAMIL NADU,1951,12.6,224.9,322.5,295.1
TAMIL NADU,1952,61.4,97.1,219.2,338.7
TAMIL NADU,1953,28.8,148.5,396.5,394.2
TAMIL NADU,1954,80.2,190.3,335.1,410.6
TAMIL NADU,1955,37,245,337.4,441.1
TAMIL NADU,1956,23.4,70.4,369.6,526.3
TAMIL NADU,1957,11.5,111,263.6,480.8
TAMIL NADU,1958,18.1,191.3,308,335.2
TAMIL NADU,1959,38.5,119.7,305.3,430.8
TAMIL NADU,1960,15.4,141.9,346.7,509.9
TAMIL NADU,1961,88.6,98,405.7,318.3
TAMIL NADU,1962,33.6,176.2,345.9,385.9
TAMIL NADU,1963,81,140.7,346.8,504.3
TAMIL NADU,1964,2.7,83.8,399.1,424.9
TAMIL NADU,1965,9,114.8,351.4,446.6
TAMIL NADU,1966,17.6,97.1,437.5,614.7
TAMIL NADU,1967,29.9,107.2,295.9,466.1
TAMIL NADU,1968,10.2,169.3,304.3,305.6
TAMIL NADU,1969,8.7,92.6,267.8,592.7
TAMIL NADU,1970,34,156.5,341.3,410.3
TAMIL NADU,1971,30.4,154.2,370.9,492.2
TAMIL NADU,1972,5.2,166.2,322.3,599.8
TAMIL NADU,1973,0.5,82.9,373.7,401.4
TAMIL NADU,1974,9.4,96.6,361.9,184.8
TAMIL NADU,1975,10.3,136.3,445,332
TAMIL NADU,1976,1.4,92.3,326.1,439.1
TAMIL NADU,1977,26.2,160,353,706.9
TAMIL NADU,1978,12.6,102,300.2,584.1
TAMIL NADU,1979,44.2,62.9,398.7,597.5
TAMIL NADU,1980,0.1,130.4,243,335.5
TAMIL NADU,1981,10.1,132.6,466.3,436.8
TAMIL NADU,1982,0.3,92.5,240.1,345.7
TAMIL NADU,1983,0.4,94.2,437.3,475.7
TAMIL NADU,1984,165.9,168.7,382.4,306.8
TAMIL NADU,1985,94.9,89.3,481.2,398.1
TAMIL NADU,1986,104.4,99.7,387.7,361
TAMIL NADU,1987,9.2,99.2,306.4,548.6
TAMIL NADU,1988,4,181.1,429.7,222.4
TAMIL NADU,1989,2.7,122.2,389.2,342.4
TAMIL NADU,1990,95,155.3,268.7,384.2
TAMIL NADU,1991,28.9,76.6,368.5,480.9
TAMIL NADU,1992,3.3,80.8,361.4,473.2
TAMIL NADU,1993,7.1,67.7,314,693.5
TAMIL NADU,1994,34.6,120.5,264.2,486.6
TAMIL NADU,1995,27.1,195.2,366.4,254.7
TAMIL NADU,1996,11.3,130.5,434.3,493.3
TAMIL NADU,1997,7.9,93.5,286.3,562.8
TAMIL NADU,1998,12.5,83.6,419.6,564
TAMIL NADU,1999,32.3,135.3,249.6,505.3
TAMIL NADU,2000,104.7,105.6,403.9,357.8
TAMIL NADU,2001,32.7,151.8,149.5,149.3
TAMIL NADU,2002,25,45.7,94.2,153.1
TAMIL NADU,2003,4.4,54.8,136.6,152.6
TAMIL NADU,2004,3.5,120.3,413.2,500.6
TAMIL NADU,2005,15.2,233,334.8,782.3
TAMIL NADU,2006,15.5,150.2,280.6,481.6
TAMIL NADU,2007,14.7,104.7,399.7,548
TAMIL NADU,2008,40.8,250,321.5,591.2
TAMIL NADU,2009,7.9,157.2,280.4,482.9
TAMIL NADU,2010,11.9,116.7,365.4,601.2
TAMIL NADU,2011,15.5,132.8,306.4,471.8
TAMIL NADU,2012,3.1,79.9,259.5,293.6
TAMIL NADU,2013,34.8,92.2,321.5,293.4
TAMIL NADU,2014,13.4,155.5,315.1,428.9
TAMIL NADU,2015,10.6,242.8,285.9,665.3
COASTAL KARNATAKA,1901,2.4,144.7,2666.6,243.3
COASTAL KARNATAKA,1902,3.5,69.7,3262.6,363.5
COASTAL KARNATAKA,1903,0.7,206.9,2840.1,269.6
COASTAL KARNATAKA,1904,2.4,121.7,2889.1,127.9
COASTAL KARNATAKA,1905,0.2,89.4,2304.3,258.4
COASTAL KARNATAKA,1906,23,30.3,2575.2,207.5
COASTAL KARNATAKA,1907,7,113,3261.9,153.2
COASTAL KARNATAKA,1908,3.1,85,3508.1,59.3
COASTAL KARNATAKA,1909,5,210.1,2838.1,119.8
COASTAL KARNATAKA,1910,0,51.4,2724.7,244.8
COASTAL KARNATAKA,1911,0,74.2,2228.2,219.9
COASTAL KARNATAKA,1912,1.1,94.4,2999.1,301.4
COASTAL KARNATAKA,1913,0.4,85.3,2406.3,344.3
COASTAL KARNATAKA,1914,0,44.1,3563.4,265.2
COASTAL KARNATAKA,1915,2.3,126,2250.9,269.4
COASTAL KARNATAKA,1916,0,114.3,2889.7,463.9
COASTAL KARNATAKA,1917,29.8,70,2939.9,384.4
COASTAL KARNATAKA,1918,3.7,714.9,1544.7,247.7
COASTAL KARNATAKA,1919,0,76.8,2471.8,369.6
COASTAL KARNATAKA,1920,2.1,102,2519,166.1
COASTAL KARNATAKA,1921,13,84.5,2740,170
COASTAL KARNATAKA,1922,9.7,168.2,2975.6,179.1
COASTAL KARNATAKA,1923,1,94.7,3528.5,56.9
COASTAL KARNATAKA,1924,0,108,3290.5,130.4
COASTAL KARNATAKA,1925,0,214.6,3108.7,258.1
COASTAL KARNATAKA,1926,14.3,22.6,2771.7,147.7
COASTAL KARNATAKA,1927,0,102.2,2852.3,261.9
COASTAL KARNATAKA,1928,29.4,75,2897.4,337.7
COASTAL KARNATAKA,1929,2.2,222.8,3095,343.5
COASTAL KARNATAKA,1930,1.4,190.8,2439.7,281
COASTAL KARNATAKA,1931,0,120.9,3374.8,346.7
COASTAL KARNATAKA,1932,0,280.8,2661,481.6
COASTAL KARNATAKA,1933,0.1,426.3,3342.4,370.7
COASTAL KARNATAKA,1934,8,41.5,2785.3,176.9
COASTAL KARNATAKA,1935,2,37.1,2580.2,266.8
COASTAL KARNATAKA,1936,0.9,176.6,2815.1,332.1
COASTAL KARNATAKA,1937,0,146.1,2912.3,255.8
COASTAL KARNATAKA,1938,0,197,2779.4,174.5
COASTAL KARNATAKA,1939,0,49.7,2388.2,306.2
COASTAL KARNATAKA,1940,0.1,158,3217.3,348.5
COASTAL KARNATAKA,1941,5.3,84.1,2246,179.7
COASTAL KARNATAKA,1942,1.7,149.9,3172.8,178.1
COASTAL KARNATAKA,1943,24.1,463.6,2712.2,377.2
COASTAL KARNATAKA,1944,0.7,128,2494.5,361.3
COASTAL KARNATAKA,1945,2.6,44.1,2908.7,123.8
COASTAL KARNATAKA,1946,1.5,126.4,3546.3,367.2
COASTAL KARNATAKA,1947,10.9,77.7,3167.3,82
COASTAL KARNATAKA,1948,16.5,130.1,3226.2,253.7
COASTAL KARNATAKA,1949,3.3,306.3,2872.1,180.8
COASTAL KARNATAKA,1950,1,93.4,3481,190.8
COASTAL KARNATAKA,1951,0,127,2733.6,263.6
COASTAL KARNATAKA,1952,0.5,120.2,2414.8,361.1
COASTAL KARNATAKA,1953,0.3,56.8,3089.9,316.3
COASTAL KARNATAKA,1954,0.5,172.5,3502.2,146.2
COASTAL KARNATAKA,1955,0.3,394.9,2762.4,394.9
COASTAL KARNATAKA,1956,0.8,492.1,2944.5,419.1
COASTAL KARNATAKA,1957,0,178.1,2658.7,338
COASTAL KARNATAKA,1958,0.6,233.1,3287.9,165.9
COASTAL KARNATAKA,1959,0,234.8,3947.1,148.9
COASTAL KARNATAKA,1960,0,442.9,2804.7,256.6
COASTAL KARNATAKA,1961,0,683.6,4536.9,333.4
COASTAL KARNATAKA,1962,3.6,391.1,3207.7,415.3
COASTAL KARNATAKA,1963,1.8,153,2764.7,251.8
COASTAL KARNATAKA,1964,0,31.8,2837.8,271
COASTAL KARNATAKA,1965,2.5,49.4,2574.2,205
COASTAL KARNATAKA,1966,3.7,208.6,2278.2,486.2
COASTAL KARNATAKA,1967,2,105.3,2937.8,136.8
COASTAL KARNATAKA,1968,2,69.1,3138.3,251.5
COASTAL KARNATAKA,1969,0,95.8,2989.6,257.5
COASTAL KARNATAKA,1970,0,293.3,3562.2,186.5
COASTAL KARNATAKA,1971,0.1,292.2,2878.4,64.6
COASTAL KARNATAKA,1972,0.5,170.5,2439.8,246.1
COASTAL KARNATAKA,1973,0,98.3,2842,185.7
COASTAL KARNATAKA,1974,0,199.4,3044.1,190
COASTAL KARNATAKA,1975,0.3,118,3919.1,262.6
COASTAL KARNATAKA,1976,0,64.2,2670.6,199.1
COASTAL KARNATAKA,1977,1.9,144.2,2853.6,379.3
COASTAL KARNATAKA,1978,0.8,263.4,3387.2,211.5
COASTAL KARNATAKA,1979,1,24,2556,242.4
COASTAL KARNATAKA,1980,0,136.5,3455.2,170.3
COASTAL KARNATAKA,1981,0.7,76.9,3591,179.9
COASTAL KARNATAKA,1982,0.3,91.1,3798.2,201.2
COASTAL KARNATAKA,1983,0,24.4,3701.5,216.4
COASTAL KARNATAKA,1984,10.3,104.9,3004.6,239.2
COASTAL KARNATAKA,1985,5.3,91.4,2621.3,297.8
COASTAL KARNATAKA,1986,0.4,32,2685,217.1
COASTAL KARNATAKA,1987,0,65.4,2329,321.8
COASTAL KARNATAKA,1988,0.2,60.5,3269.5,136.4
COASTAL KARNATAKA,1989,0,84.4,2960.9,170.3
COASTAL KARNATAKA,1990,1.7,348.4,3460.2,310.1
COASTAL KARNATAKA,1991,0.1,143.9,3417.5,158.1
COASTAL KARNATAKA,1992,0,94.2,3412.6,375.4
